date	time	id	returning	reward	location	claimed	social	socialshares
2014-11-19	06:45:22	10575	returning	ticket	3	yes	inst	
2014-11-19	06:45:22	10599	new	ticket	4	yes	inst	
2014-11-19	06:45:22	10623	new	ticket	4	yes	Em	
2014-11-19	07:45:22	10600	new	ticket	4	yes	inst	inst
2014-11-19	07:45:22	10624	new	ticket	4	yes	inst	
2014-11-19	07:45:22	10648	new	tickets	4	yes	Em	
2014-11-19	07:45:22	10672	new	tickets	3	yes	tw	
2014-11-19	07:45:22	10696	returning	tickets	4	yes	fb	
2014-11-19	07:45:22	10720	returning	tickets	2	yes	fb	
2014-11-19	08:45:22	10577	returning	ticket	1	yes	fb	
2014-11-19	08:45:22	10601	new	ticket	4	yes	fb	
2014-11-19	08:45:22	10625	new	ticket	1	yes	inst	
2014-11-19	08:45:22	10649	new	ticket	2	yes	inst	
2014-11-19	08:45:22	10673	new	tickets	4	yes	Em	
2014-11-19	08:45:22	10697	new	tickets	4	yes	tw	
2014-11-19	08:45:22	10721	returning	tickets	5	yes	fb	
2014-11-19	09:45:22	10578	new	points	4	yes	fb	
2014-11-19	09:45:22	10602	new	ticket	3	yes	fb	tw
2014-11-19	09:45:22	10626	new	ticket	5	yes	fb	
2014-11-19	10:45:22	10650	new	ticket	4	yes	inst	
2014-11-19	10:45:22	10674	new	tickets	1	yes	inst	
2014-11-19	10:45:22	10698	new	tickets	2	yes	Em	
2014-11-19	10:45:22	10722	returning	tickets	2	yes	tw	
2014-11-19	10:45:22	10579	new	point	2	yes	Em	
2014-11-19	10:45:22	10603	new	ticket	4	yes	fb	
2014-11-19	10:45:22	10627	new	ticket	5	yes	fb	
2014-11-19	10:45:22	10651	new	ticket	2	yes	fb	
2014-11-19	10:45:22	10675	new	tickets	1	yes	inst	
2014-11-19	10:45:22	10699	new	tickets	2	no	inst	
2014-11-19	10:45:22	10723	new	tickets	2	yes	Em	
2014-11-19	11:45:22	10556	new	tickets	3	yes	inst	
2014-11-19	11:45:22	10580	returning	tickets	1	no	fb	
2014-11-19	11:45:22	10604	returning	ticket	4	yes	Em	
2014-11-19	11:45:22	10628	new	ticket	5	yes	fb	
2014-11-19	11:45:22	10652	new	ticket	4	yes	fb	
2014-11-19	11:45:22	10676	new	ticket	4	yes	fb	
2014-11-19	11:45:22	10700	new	tickets	3	yes	inst	
2014-11-19	11:45:22	10724	new	tickets	3	yes	inst	
2014-11-19	11:45:22	10557	new	tickets	2	yes	fb	
2014-11-19	11:45:22	10581	new	tickets	1	yes	inst	
2014-11-19	11:45:22	10605	returning	points	3	yes	fb	
2014-11-19	11:45:22	10629	new	ticket	4	yes	Em	
2014-11-19	11:45:22	10653	new	ticket	3	yes	fb	
2014-11-19	12:45:22	10677	new	ticket	3	yes	fb	
2014-11-19	12:45:22	10701	new	tickets	4	yes	fb	
2014-11-19	12:45:22	10725	returning	tickets	4	no	inst	
2014-11-19	13:45:22	10558	new	tickets	5	yes	fb	
2014-11-19	13:45:22	10582	new	tickets	4	yes	fb	
2014-11-19	16:45:22	10537	new	tickets	3	yes	fb	
2014-11-19	17:45:22	10490	returning	ticket	3	yes	fb	
2014-11-19	17:45:22	10514	new	ticket	4	yes	fb	
2014-11-19	17:45:22	10538	new	tickets	2	yes	fb	
2014-11-19	18:45:22	10491	new	ticket	4	yes	fb	
2014-11-19	18:45:22	10515	new	ticket	4	yes	fb	
2014-11-19	18:45:22	10539	new	tickets	2	yes	fb	
2014-11-19	19:45:22	10492	new	ticket	5	no	inst	
2014-11-19	19:45:22	10516	new	ticket	3	yes	fb	
2014-11-19	19:45:22	10540	new	tickets	5	yes	fb	
2014-11-19	20:45:22	10493	returning	ticket	3	yes	fb	
2014-11-19	20:45:22	10517	returning	ticket	4	yes	inst	
2014-11-19	20:45:22	10541	new	ticket	2	yes	fb	
2014-11-19	21:45:22	10494	new	ticket	3	yes	fb	
2014-11-19	21:45:22	10518	returning	ticket	1	yes	fb	
2014-11-19	21:45:22	10542	new	ticket	4	yes	inst	
2014-11-19	23:45:22	10520	new	ticket	2	yes	fb	
2014-11-20	23:45:22	10544	new	ticket	3	yes	fb	
2014-11-20	00:45:22	10737	new	ticket	3	no	fb	
2014-11-20	00:45:22	10761	new	ticket	3	yes	Em	
2014-11-20	00:45:22	10785	new	ticket	5	yes	fb	
2014-11-20	00:45:22	10809	returning	tickets	3	yes	fb	
2014-11-20	00:45:22	10833	new	tickets	4	yes	fb	
2014-11-20	00:45:22	10857	new	tickets	5	yes	fb	
2014-11-20	00:45:22	10881	new	tickets	4	yes	inst	
2014-11-20	01:45:22	10738	new	ticket	4	yes	fb	
2014-11-20	01:45:22	10762	new	ticket	4	yes	fb	
2014-11-20	01:45:22	10786	new	ticket	4	no	Em	
2014-11-20	02:45:22	10811	new	ticket	1	yes	Em	
2014-11-20	02:45:22	10835	new	tickets	3	yes	fb	
2014-11-20	02:45:22	10859	new	tickets	4	yes	fb	
2014-11-20	02:45:22	10883	new	tickets	3	yes	fb	
2014-11-20	03:45:22	10740	new	ticket	3	yes	fb	
2014-11-20	03:45:22	10764	new	ticket	1	yes	fb	
2014-11-20	03:45:22	10788	new	ticket	4	no	fb	
2014-11-20	03:45:22	10812	returning	ticket	4	yes	fb	
2014-11-20	03:45:22	10836	returning	tickets	5	yes	Em	
2014-11-20	03:45:22	10860	new	tickets	5	yes	fb	
2014-11-20	03:45:22	10884	new	tickets	4	yes	fb	
2014-11-20	04:45:22	10741	new	point	3	yes	fb	
2014-11-20	04:45:22	10765	new	ticket	4	yes	fb	
2014-11-20	05:45:22	10814	new	ticket	3	yes	fb	
2014-11-20	05:45:22	10838	returning	ticket	4	yes	fb	
2014-11-20	05:45:22	10862	new	tickets	2	yes	fb	
2014-11-20	05:45:22	10886	new	tickets	3	yes	Em	
2014-11-20	06:45:22	10743	new	tickets	5	yes	fb	
2014-11-20	06:45:22	10767	new	points	4	yes	inst	
2014-11-20	06:45:22	10791	new	ticket	2	yes	fb	
2014-11-20	06:45:22	10815	new	ticket	2	yes	fb	
2014-11-20	06:45:22	10839	new	ticket	3	no	fb	
2014-11-20	06:45:22	10863	new	tickets	5	yes	fb	
2014-11-20	06:45:22	10887	new	tickets	4	yes	fb	
2014-11-20	07:45:22	10744	new	tickets	2	yes	fb	
2014-11-20	07:45:22	10768	new	point	2	yes	fb	
2014-11-20	07:45:22	10792	new	ticket	1	yes	inst	
2014-11-20	07:45:22	10816	new	ticket	4	yes	fb	
2014-11-20	07:45:22	10840	new	ticket	3	no	fb	
2014-11-20	08:45:22	10841	returning	ticket	3	yes	fb	
2014-11-20	08:45:22	10865	returning	ticket	4	yes	fb	
2014-11-20	08:45:22	10889	new	tickets	3	yes	fb	
2014-11-20	09:45:22	10746	new	tickets	2	yes	fb	
2014-11-20	09:45:22	10770	new	tickets	3	yes	fb	
2014-11-20	09:45:22	10794	new	points	1	yes	fb	
2014-11-20	09:45:22	10818	new	ticket	2	yes	fb	
2014-11-20	09:45:22	10842	new	ticket	3	yes	inst	
2014-11-20	09:45:22	10866	returning	ticket	4	yes	fb	
2014-11-20	09:45:22	10890	new	tickets	3	yes	fb	
2014-11-20	10:45:22	10747	new	tickets	2	yes	tw	
2014-11-20	10:45:22	10771	new	tickets	1	yes	fb	
2014-11-20	10:45:22	10795	new	point	1	yes	fb	
2014-11-20	13:45:22	10606	returning	point	4	yes	inst	
2014-11-20	13:45:22	10630	new	ticket	2	yes	fb	
2014-11-20	13:45:22	10654	new	ticket	3	yes	Em	
2014-11-20	13:45:22	10678	new	ticket	4	yes	fb	
2014-11-20	13:45:22	10702	new	tickets	1	yes	fb	
2014-11-20	13:45:22	10559	new	tickets	2	yes	fb	
2014-11-20	13:45:22	10583	new	tickets	3	yes	fb	
2014-11-20	13:45:22	10607	new	tickets	4	yes	fb	
2014-11-20	13:45:22	10631	new	ticket	4	yes	inst	
2014-11-20	13:45:22	10655	new	ticket	2	yes	fb	
2014-11-20	13:45:22	10679	new	ticket	3	yes	Em	
2014-11-20	13:45:22	10703	new	ticket	4	yes	fb	
2014-11-20	15:45:22	10560	new	tickets	1	yes	fb	
2014-11-20	15:45:22	10584	new	tickets	3	no	fb	
2014-11-20	15:45:22	10608	new	tickets	3	yes	fb	
2014-11-20	16:45:22	10657	new	ticket	4	yes	fb	
2014-11-20	16:45:22	10681	new	ticket	5	yes	inst	
2014-11-20	16:45:22	10705	new	ticket	1	yes	fb	
2014-11-20	17:45:22	10562	new	tickets	3	yes	fb	
2014-11-20	17:45:22	10586	new	tickets	1	yes	Em	
2014-11-20	17:45:22	10610	new	tickets	5	yes	fb	
2014-11-20	17:45:22	10634	returning	tickets	2	yes	fb	
2014-11-20	17:45:22	10658	new	ticket	5	yes	fb	
2014-11-20	17:45:22	10682	new	ticket	5	yes	fb	
2014-11-20	17:45:22	10706	new	ticket	4	yes	inst	
2014-11-20	18:45:22	10563	new	tickets	2	yes	fb	
2014-11-20	18:45:22	10587	new	tickets	5	yes	fb	
2014-11-20	18:45:22	10611	new	tickets	3	yes	Em	
2014-11-20	18:45:22	10635	returning	tickets	4	yes	fb	
2014-11-20	18:45:22	10659	new	points	3	yes	fb	
2014-11-20	18:45:22	10683	new	ticket	3	yes	fb	
2014-11-20	18:45:22	10707	new	ticket	2	yes	fb	
2014-11-20	19:45:22	10564	new	tickets	4	yes	fb	
2014-11-20	19:45:22	10588	new	tickets	3	no	fb	
2014-11-20	19:45:22	10612	new	tickets	3	yes	fb	
2014-11-20	19:45:22	10636	new	tickets	3	yes	Em	
2014-11-20	19:45:22	10660	new	point	4	yes	fb	
2014-11-20	19:45:22	10684	new	ticket	4	yes	fb	
2014-11-20	19:45:22	10708	new	ticket	2	yes	fb	
2014-11-20	19:45:22	10565	new	tickets	5	yes	fb	
2014-11-20	19:45:22	10589	new	tickets	5	yes	fb	
2014-11-20	19:45:22	10613	new	tickets	4	yes	fb	
2014-11-20	19:45:22	10637	new	tickets	3	no	fb	
2014-11-20	20:45:22	10661	new	tickets	5	yes	Em	
2014-11-20	20:45:22	10685	new	ticket	2	yes	fb	
2014-11-20	20:45:22	10709	new	ticket	4	yes	fb	
2014-11-20	21:45:22	10566	new	tickets	2	yes	fb	
2014-11-20	21:45:22	10590	new	tickets	2	yes	fb	
2014-11-20	21:45:22	10614	new	tickets	4	yes	fb	
2014-11-20	21:45:22	10638	returning	tickets	5	yes	fb	
2014-11-20	21:45:22	10662	returning	tickets	3	yes	fb	
2014-11-20	21:45:22	10686	new	points	1	yes	Em	
2014-11-20	21:45:22	10710	new	ticket	4	yes	fb	
2014-11-20	21:45:22	10567	new	tickets	4	yes	inst	
2014-11-20	21:45:22	10591	new	tickets	2	yes	fb	
2014-11-20	21:45:22	10615	new	tickets	2	yes	fb	
2014-11-20	21:45:22	10639	new	tickets	2	yes	fb	
2014-11-20	21:45:22	10663	returning	tickets	3	yes	fb	
2014-11-20	21:45:22	10687	new	point	1	yes	fb	
2014-11-20	21:45:22	10711	new	ticket	2	yes	Em	
2014-11-20	23:45:22	10568	new	ticket	1	yes	fb	
2014-11-20	23:45:22	10592	new	tickets	3	no	inst	
2014-11-20	23:45:22	10616	new	tickets	1	yes	fb	
2014-11-20	23:45:22	10640	new	tickets	3	yes	fb	
2014-11-20	23:45:22	10664	returning	tickets	2	yes	fb	
2014-11-20	23:45:22	10688	new	tickets	4	yes	fb	
2014-11-21	23:45:22	10712	new	ticket	2	yes	fb	
2014-11-21	00:45:22	10569	new	ticket	3	yes	fb	
2014-11-21	00:45:22	10593	new	tickets	3	yes	fb	
2014-11-21	00:45:22	10617	new	tickets	3	yes	inst	
2014-11-21	00:45:22	10641	new	tickets	2	no	fb	
2014-11-21	00:45:22	10665	new	tickets	4	yes	fb	
2014-11-21	00:45:22	10689	new	tickets	1	yes	fb	
2014-11-21	00:45:22	10713	new	points	5	yes	fb	
2014-11-21	01:45:22	10570	new	ticket	2	yes	fb	
2014-11-21	01:45:22	10594	new	tickets	3	yes	fb	
2014-11-21	01:45:22	10618	new	tickets	2	yes	fb	
2014-11-21	01:45:22	10642	new	tickets	3	yes	inst	
2014-11-21	01:45:22	10666	new	tickets	3	yes	fb	
2014-11-21	01:45:22	10690	new	tickets	2	yes	fb	
2014-11-21	01:45:22	10714	new	point	1	yes	fb	
2014-11-21	02:45:22	10571	new	ticket	1	no	fb	
2014-11-21	02:45:22	10595	new	ticket	3	yes	fb	
2014-11-21	02:45:22	10619	new	tickets	3	yes	fb	
2014-11-21	04:45:22	10693	returning	tickets	3	yes	fb	
2014-11-21	04:45:22	10717	new	tickets	3	yes	inst	
2014-11-21	05:45:22	10574	new	ticket	5	yes	inst	
2014-11-21	05:45:22	10598	new	ticket	3	yes	Em	
2014-11-21	05:45:22	10622	new	ticket	2	yes	tw	
2014-11-21	05:45:22	10646	new	tickets	1	yes	fb	
2014-11-21	05:45:22	10670	new	tickets	4	yes	fb	
2014-11-21	05:45:22	10694	new	tickets	3	no	fb	
2014-11-21	05:45:22	10718	new	tickets	4	yes	fb	
2014-11-21	06:45:22	10575	returning	ticket	2	yes	inst	
2014-11-21	06:45:22	10599	new	ticket	5	yes	inst	
2014-11-21	06:45:22	10623	new	ticket	4	yes	Em	
2014-11-21	07:45:22	10600	new	ticket	5	yes	inst	
2014-11-21	07:45:22	10624	new	ticket	3	yes	inst	
2014-11-21	07:45:22	10648	new	tickets	1	yes	Em	
2014-11-21	07:45:22	10672	new	tickets	4	yes	tw	
2014-11-21	07:45:22	10696	returning	tickets	4	yes	fb	
2014-11-21	07:45:22	10720	returning	tickets	3	yes	fb	
2014-11-21	08:45:22	10577	returning	ticket	4	yes	fb	
2014-11-21	08:45:22	10601	new	ticket	4	yes	fb	
2014-11-21	08:45:22	10625	new	ticket	1	yes	inst	
2014-11-21	08:45:22	10649	new	ticket	3	yes	inst	
2014-11-21	08:45:22	10673	new	tickets	2	yes	Em	
2014-11-21	08:45:22	10697	new	tickets	3	yes	tw	
2014-11-21	08:45:22	10721	returning	tickets	4	yes	fb	
2014-11-21	09:45:22	10578	new	points	5	yes	fb	
2014-11-21	09:45:22	10602	new	ticket	2	yes	fb	
2014-11-21	09:45:22	10626	new	ticket	1	yes	fb	
2014-11-21	10:45:22	10819	new	ticket	1	yes	fb	
2014-11-21	10:45:22	10843	new	ticket	1	yes	fb	
2014-11-21	10:45:22	10867	returning	ticket	2	yes	inst	
2014-11-21	10:45:22	10891	new	tickets	4	yes	fb	
2014-11-21	10:45:22	10650	new	ticket	4	yes	inst	
2014-11-21	10:45:22	10674	new	tickets	2	yes	inst	
2014-11-21	10:45:22	10698	new	tickets	4	yes	Em	
2014-11-21	10:45:22	10722	returning	tickets	2	yes	tw	
2014-11-21	10:45:22	10579	new	point	1	yes	Em	
2014-11-21	10:45:22	10603	new	ticket	1	yes	fb	
2014-11-21	10:45:22	10627	new	ticket	5	yes	fb	
2014-11-21	10:45:22	10651	new	ticket	3	yes	fb	
2014-11-21	10:45:22	10675	new	tickets	3	yes	inst	
2014-11-21	10:45:22	10699	new	tickets	2	no	inst	
2014-11-21	10:45:22	10723	new	tickets	3	yes	Em	
2014-11-21	11:45:22	10748	new	tickets	2	yes	Em	
2014-11-21	11:45:22	10772	new	tickets	3	yes	tw	
2014-11-21	11:45:22	10796	new	tickets	2	yes	fb	
2014-11-21	11:45:22	10820	new	ticket	2	yes	fb	
2014-11-21	11:45:22	10556	new	tickets	3	yes	inst	
2014-11-21	11:45:22	10580	returning	tickets	1	no	fb	
2014-11-21	11:45:22	10604	returning	ticket	4	yes	Em	
2014-11-21	11:45:22	10628	new	ticket	4	yes	fb	
2014-11-21	11:45:22	10652	new	ticket	1	yes	fb	
2014-11-21	11:45:22	10676	new	ticket	3	yes	fb	
2014-11-21	11:45:22	10700	new	tickets	2	yes	inst	
2014-11-21	11:45:22	10724	new	tickets	4	yes	inst	
2014-11-21	11:45:22	10557	new	tickets	4	yes	fb	
2014-11-21	11:45:22	10581	new	tickets	2	yes	inst	
2014-11-21	11:45:22	10605	returning	points	3	yes	fb	
2014-11-21	11:45:22	10629	new	ticket	3	yes	Em	
2014-11-21	11:45:22	10653	new	ticket	4	yes	fb	
2014-11-21	12:45:22	10845	new	ticket	2	yes	fb	
2014-11-21	12:45:22	10869	new	ticket	3	yes	fb	
2014-11-21	12:45:22	10893	new	ticket	3	yes	fb	
2014-11-21	12:45:22	10677	new	ticket	2	yes	fb	
2014-11-21	12:45:22	10701	new	tickets	5	yes	fb	
2014-11-21	12:45:22	10725	returning	tickets	4	no	inst	
2014-11-21	13:45:22	10558	new	tickets	2	yes	fb	
2014-11-21	13:45:22	10582	new	tickets	3	yes	fb	
2014-11-21	13:45:22	10606	returning	point	1	yes	inst	
2014-11-21	13:45:22	10630	new	ticket	5	yes	fb	
2014-11-21	13:45:22	10654	new	ticket	2	yes	Em	
2014-11-21	13:45:22	10678	new	ticket	5	yes	fb	
2014-11-21	13:45:22	10702	new	tickets	3	yes	fb	
2014-11-21	13:45:22	10559	new	tickets	3	yes	fb	
2014-11-21	13:45:22	10583	new	tickets	2	yes	fb	
2014-11-21	13:45:22	10607	new	tickets	4	yes	fb	
2014-11-21	13:45:22	10631	new	ticket	2	yes	inst	
2014-11-21	13:45:22	10655	new	ticket	5	yes	fb	
2014-11-21	13:45:22	10679	new	ticket	1	yes	Em	
2014-11-21	13:45:22	10703	new	ticket	1	yes	fb	
2014-11-21	15:45:22	10560	new	tickets	1	yes	fb	
2014-11-21	15:45:22	10584	new	tickets	4	no	fb	
2014-11-21	15:45:22	10608	new	tickets	4	yes	fb	
2014-11-21	16:45:22	10657	new	ticket	4	yes	fb	
2014-11-21	16:45:22	10681	new	ticket	2	yes	inst	
2014-11-21	16:45:22	10705	new	ticket	3	yes	fb	
2014-11-21	17:45:22	10562	new	tickets	2	yes	fb	
2014-11-21	17:45:22	10586	new	tickets	1	yes	Em	
2014-11-21	17:45:22	10610	new	tickets	1	yes	fb	
2014-11-21	17:45:22	10634	returning	tickets	1	yes	fb	
2014-11-21	17:45:22	10658	new	ticket	4	yes	fb	
2014-11-21	17:45:22	10682	new	ticket	3	yes	fb	
2014-11-21	17:45:22	10706	new	ticket	3	yes	inst	
2014-11-21	21:45:22	10518	returning	ticket	3	yes	fb	
2014-11-21	21:45:22	10542	new	ticket	4	yes	inst	
2014-11-21	23:45:22	10520	new	ticket	3	yes	fb	
2014-11-22	23:45:22	10544	new	ticket	2	yes	fb	
2014-11-22	00:45:22	10737	new	ticket	2	no	fb	
2014-11-22	00:45:22	10761	new	ticket	2	yes	Em	
2014-11-22	00:45:22	10785	new	ticket	3	yes	fb	
2014-11-22	00:45:22	10809	returning	tickets	2	yes	fb	
2014-11-22	00:45:22	10833	new	tickets	4	yes	fb	
2014-11-22	00:45:22	10857	new	tickets	2	yes	fb	
2014-11-22	00:45:22	10881	new	tickets	2	yes	inst	
2014-11-22	01:45:22	10738	new	ticket	4	yes	fb	
2014-11-22	01:45:22	10762	new	ticket	3	yes	fb	
2014-11-22	01:45:22	10786	new	ticket	2	no	Em	
2014-11-22	02:45:22	10811	new	ticket	3	yes	Em	
2014-11-22	02:45:22	10835	new	tickets	2	yes	fb	
2014-11-22	02:45:22	10859	new	tickets	1	yes	fb	
2014-11-22	02:45:22	10883	new	tickets	5	yes	fb	
2014-11-22	03:45:22	10740	new	points	4	yes	fb	
2014-11-22	03:45:22	10764	new	ticket	3	yes	fb	
2014-11-22	03:45:22	10788	new	ticket	1	no	fb	
2014-11-22	03:45:22	10812	returning	ticket	2	yes	fb	
2014-11-22	03:45:22	10836	returning	tickets	2	yes	Em	
2014-11-22	03:45:22	10860	new	tickets	5	yes	fb	
2014-11-22	03:45:22	10884	new	tickets	3	yes	fb	
2014-11-22	04:45:22	10741	new	point	5	yes	fb	
2014-11-22	04:45:22	10765	new	ticket	2	yes	fb	
2014-11-22	05:45:22	10814	new	ticket	4	yes	fb	
2014-11-22	05:45:22	10838	returning	ticket	4	yes	fb	
2014-11-22	05:45:22	10862	new	tickets	1	yes	fb	
2014-11-22	05:45:22	10886	new	tickets	5	yes	Em	
2014-11-22	06:45:22	10743	new	tickets	4	yes	fb	
2014-11-22	06:45:22	10767	new	points	4	yes	inst	
2014-11-22	06:45:22	10791	new	ticket	2	yes	fb	
2014-11-22	06:45:22	10815	new	ticket	1	yes	fb	
2014-11-22	18:45:22	10563	new	tickets	4	yes	fb	
2014-11-22	18:45:22	10587	new	tickets	2	yes	fb	
2014-11-22	18:45:22	10611	new	tickets	4	yes	Em	
2014-11-22	18:45:22	10635	returning	tickets	3	yes	fb	
2014-11-22	18:45:22	10659	new	points	3	yes	fb	
2014-11-22	18:45:22	10683	new	ticket	4	yes	fb	
2014-11-22	18:45:22	10707	new	ticket	5	yes	fb	
2014-11-22	19:45:22	10564	new	tickets	4	yes	fb	
2014-11-22	19:45:22	10588	new	tickets	1	no	fb	
2014-11-22	19:45:22	10612	new	tickets	4	yes	fb	
2014-11-22	19:45:22	10636	new	tickets	4	yes	Em	
2014-11-22	19:45:22	10660	new	point	3	yes	fb	
2014-11-22	19:45:22	10684	new	ticket	1	yes	fb	
2014-11-22	19:45:22	10708	new	ticket	4	yes	fb	
2014-11-22	19:45:22	10565	new	tickets	2	yes	fb	
2014-11-22	19:45:22	10589	new	tickets	2	yes	fb	
2014-11-22	19:45:22	10613	new	tickets	4	yes	fb	
2014-11-22	19:45:22	10637	new	tickets	2	no	fb	
2014-11-22	20:45:22	10661	new	tickets	2	yes	Em	
2014-11-22	20:45:22	10685	new	ticket	2	yes	fb	
2014-11-22	20:45:22	10709	new	ticket	4	yes	fb	
2014-11-22	21:45:22	10566	new	tickets	2	yes	fb	
2014-11-22	21:45:22	10590	new	tickets	3	yes	fb	
2014-11-22	21:45:22	10614	new	tickets	5	yes	fb	
2014-11-22	21:45:22	10638	returning	tickets	2	yes	fb	
2014-11-22	21:45:22	10662	returning	tickets	2	yes	fb	
2014-11-22	21:45:22	10686	new	points	5	yes	Em	
2014-11-22	21:45:22	10710	new	ticket	2	yes	fb	
2014-11-22	21:45:22	10567	new	tickets	4	yes	inst	
2014-11-22	21:45:22	10591	new	tickets	5	yes	fb	
2014-11-22	21:45:22	10615	new	tickets	2	yes	fb	
2014-11-22	21:45:22	10639	new	tickets	4	yes	fb	
2014-11-22	21:45:22	10663	returning	tickets	3	yes	fb	
2014-11-22	21:45:22	10687	new	point	3	yes	fb	
2014-11-22	21:45:22	10711	new	ticket	4	yes	Em	
2014-11-22	23:45:22	10568	new	ticket	2	yes	fb	
2014-11-22	23:45:22	10592	new	tickets	4	no	inst	
2014-11-22	23:45:22	10616	new	tickets	4	yes	fb	
2014-11-22	23:45:22	10640	new	tickets	4	yes	fb	
2014-11-22	23:45:22	10664	returning	tickets	2	yes	fb	
2014-11-22	23:45:22	10688	new	tickets	2	yes	fb	
2014-11-23	23:45:22	10712	new	ticket	4	yes	fb	
2014-11-23	00:45:22	10905	new	tickets	2	yes	fb	
2014-11-23	00:45:22	10929	new	points	1	yes	Em	
2014-11-23	00:45:22	10953	returning	ticket	1	yes	fb	
2014-11-23	00:45:22	10977	new	ticket	3	yes	fb	
2014-11-23	00:45:22	11001	new	ticket	3	yes	fb	
2014-11-23	00:45:22	11025	new	tickets	4	yes	inst	
2014-11-23	01:45:22	10906	new	tickets	5	yes	inst	
2014-11-23	01:45:22	10930	new	point	1	yes	fb	
2014-11-23	01:45:22	10954	returning	ticket	1	yes	Em	
2014-11-23	01:45:22	10978	new	ticket	4	yes	fb	
2014-11-23	03:45:22	10932	new	tickets	2	yes	fb	
2014-11-23	03:45:22	10956	new	points	4	yes	inst	
2014-11-23	03:45:22	10980	new	ticket	2	yes	fb	
2014-11-23	03:45:22	11004	new	ticket	4	yes	Em	
2014-11-23	03:45:22	11028	new	ticket	4	yes	fb	
2014-11-23	04:45:22	10909	new	tickets	4	yes	fb	
2014-11-23	04:45:22	10933	new	tickets	3	no	fb	
2014-11-23	04:45:22	10957	returning	point	3	yes	fb	
2014-11-23	04:45:22	10981	returning	ticket	2	yes	inst	
2014-11-23	04:45:22	11005	new	ticket	2	yes	fb	
2014-11-23	04:45:22	11029	new	ticket	2	yes	Em	
2014-11-23	05:45:22	10910	new	tickets	4	yes	fb	
2014-11-23	05:45:22	10934	new	tickets	3	yes	fb	
2014-11-23	06:45:22	10839	new	ticket	3	no	fb	
2014-11-23	06:45:22	10863	new	tickets	4	yes	fb	
2014-11-23	06:45:22	10887	new	tickets	4	yes	fb	fb
2014-11-23	06:45:22	10911	new	tickets	4	yes	Em	
2014-11-23	06:45:22	10935	new	tickets	1	yes	fb	
2014-11-23	06:45:22	10959	new	tickets	4	yes	fb	
2014-11-23	06:45:22	10983	returning	points	2	yes	fb	
2014-11-23	06:45:22	11007	new	ticket	3	yes	fb	
2014-11-23	06:45:22	11031	new	ticket	4	yes	inst	
2014-11-23	07:45:22	10744	new	tickets	2	yes	fb	
2014-11-23	07:45:22	10768	new	point	3	yes	fb	
2014-11-23	07:45:22	10792	new	ticket	3	yes	inst	
2014-11-23	07:45:22	10816	new	ticket	4	yes	fb	
2014-11-23	07:45:22	10840	new	ticket	2	no	fb	
2014-11-23	07:45:22	10912	new	tickets	5	yes	fb	
2014-11-23	07:45:22	10936	new	tickets	3	yes	Em	
2014-11-23	07:45:22	10960	new	tickets	3	yes	fb	
2014-11-23	07:45:22	10984	new	point	1	no	fb	
2014-11-23	07:45:22	11008	new	ticket	3	yes	fb	
2014-11-23	07:45:22	11032	new	ticket	1	yes	fb	
2014-11-23	08:45:22	10841	returning	ticket	4	yes	fb	
2014-11-23	08:45:22	10865	returning	ticket	1	yes	fb	
2014-11-23	08:45:22	10889	new	tickets	4	yes	fb	
2014-11-23	08:45:22	10913	new	tickets	3	yes	fb	
2014-11-23	08:45:22	10937	new	tickets	5	yes	fb	
2014-11-23	08:45:22	10961	new	tickets	4	yes	Em	
2014-11-23	09:45:22	10746	new	tickets	4	yes	fb	
2014-11-23	09:45:22	10770	new	tickets	1	yes	fb	
2014-11-23	09:45:22	10794	new	points	4	yes	fb	
2014-11-23	09:45:22	10818	new	ticket	2	yes	fb	
2014-11-23	09:45:22	10842	new	ticket	4	yes	inst	
2014-11-23	09:45:22	10866	returning	ticket	3	yes	fb	
2014-11-23	09:45:22	10890	new	tickets	5	yes	fb	
2014-11-23	09:45:22	10962	new	tickets	1	yes	fb	
2014-11-23	09:45:22	10986	returning	tickets	4	yes	Em	
2014-11-23	09:45:22	11010	returning	points	4	yes	fb	
2014-11-23	09:45:22	11034	new	ticket	4	yes	fb	
2014-11-23	10:45:22	10747	new	tickets	2	yes	tw	
2014-11-23	10:45:22	10771	new	tickets	2	yes	fb	
2014-11-23	10:45:22	10795	new	point	3	yes	fb	
2014-11-23	10:45:22	10819	new	ticket	2	yes	fb	
2014-11-23	10:45:22	10843	new	ticket	2	yes	fb	
2014-11-23	10:45:22	10867	returning	ticket	2	yes	inst	
2014-11-23	10:45:22	10891	new	tickets	4	yes	fb	
2014-11-23	10:45:22	10915	new	tickets	5	yes	fb	
2014-11-23	10:45:22	10939	new	tickets	3	yes	fb	
2014-11-23	10:45:22	10963	new	tickets	2	yes	fb	
2014-11-23	10:45:22	10987	new	tickets	2	yes	fb	
2014-11-23	10:45:22	11011	returning	point	5	yes	Em	
2014-11-23	10:45:22	11035	new	ticket	1	yes	fb	
2014-11-23	11:45:22	10748	new	tickets	2	yes	Em	
2014-11-23	11:45:22	10772	new	tickets	4	yes	tw	
2014-11-23	11:45:22	10796	new	tickets	2	yes	fb	
2014-11-23	11:45:22	10820	new	ticket	2	yes	fb	
2014-11-23	11:45:22	10916	new	tickets	5	yes	fb	
2014-11-23	11:45:22	10940	new	tickets	4	yes	fb	
